entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1355	1987	Kasim et al. 1987	242	1987	kaqk'eh	ka'k'eh	k a ' k ' e h	kaʔkʔeh	k a ʔ k ʔ e h
1356	1987	Kasim et al. 1987	242	1987	kaqk'eh	ka'k'eh	k a ' k ' e h	kaʔkʔeh	k a ʔ k ʔ e h
1383	1987	Kasim et al. 1987	249	1987	kyakh	kyakʰ	k y a k ʰ	kjakʰ	k j a k ʰ
1384	1987	Kasim et al. 1987	249	1987	kyakh	kyakʰ	k y a k ʰ	kjakʰ	k j a k ʰ
1391	1987	Kasim et al. 1987	250	1987	apo	apo	a p o	apo	a p o
1392	1987	Kasim et al. 1987	250	1987	apo	apo	a p o	apo	a p o
1443	1987	Kasim et al. 1987	265	1987	Ea	Ea	E a	ɛa	ɛ a
1444	1987	Kasim et al. 1987	265	1987	Ea	Ea	E a	ɛa	ɛ a
1478	1987	Kasim et al. 1987	278	1987	dukup	dukup	d u k u p	dukup	d u k u p
1479	1987	Kasim et al. 1987	278	1987	dukup	dukup	d u k u p	dukup	d u k u p
1546	1987	Kasim et al. 1987	298	1987	hap'aq	hap'a'	h a p ' a '	hapʔaʔ	h a p ʔ a ʔ
1547	1987	Kasim et al. 1987	298	1987	hap'aq	hap'a'	h a p ' a '	hapʔaʔ	h a p ʔ a ʔ
1958	1987	Kasim et al. 1987	440	1987	‘i'eh	'i'eh	' i ' e h	ʔiʔeh	ʔ i ʔ e h
1959	1987	Kasim et al. 1987	440	1987	‘i'eh	'i'eh	' i ' e h	ʔiʔeh	ʔ i ʔ e h
2022	1987	Kasim et al. 1987	465	1987	pahbu	pahbu	p a h b u	pahbu	p a h b u
2023	1987	Kasim et al. 1987	465	1987	pahbu	pahbu	p a h b u	pahbu	p a h b u
2070	1987	Kasim et al. 1987	484	1987	ūūnē	uunė	u u n ė	uːnə	uː n ə
2071	1987	Kasim et al. 1987	484	1987	ūūnē	uunė	u u n ė	uːnə	uː n ə
2096	1987	Kasim et al. 1987	489	1987	‘ē'anEm	'ė'anEm	' ė ' a n E m	ʔəʔanɛm	ʔ ə ʔ a n ɛ m
2097	1987	Kasim et al. 1987	489	1987	‘ē'anEm	'ė'anEm	' ė ' a n E m	ʔəʔanɛm	ʔ ə ʔ a n ɛ m
2169	1987	Kasim et al. 1987	515	1987	bEbEr	bEbEr	b E b E r	bɛbɛr	b ɛ b ɛ r
2170	1987	Kasim et al. 1987	515	1987	bEbEr	bEbEr	b E b E r	bɛbɛr	b ɛ b ɛ r
